dataset,datatype,mean_hamming,median_hamming,sd_hamming
Drosophila,NT,0.2630334637114298,0.2990873533246415,0.11855242127365231
Drosophila,NT,0.25758780170544876,0.28100158982511925,0.10784264032812646
Drosophila,NT,0.37776021080368904,0.3652173913043478,0.0742376384850342
Drosophila,NT,0.318869241507678,0.33666821777570966,0.08547082038024206
Drosophila,NT,0.30577117786027674,0.2240971987850152,0.18988158293689464
Drosophila,NT,0.33160006231985667,0.38034587520448704,0.12232673185458401
Drosophila,NT,0.4460975539898035,0.4597826086956522,0.1798673423322364
Drosophila,NT,0.2163468859448759,0.2236180904522613,0.08409440420227167
Drosophila,NT,0.21089824198042262,0.23026851098454026,0.082553944370948
Drosophila,NT,0.4117597292724196,0.39805414551607443,0.16050416075090418
Drosophila,NT,0.3081906734998001,0.34560026169447167,0.09531213497051198
Drosophila,NT,0.4289179646936656,0.4747663551401869,0.11596917023946056
Drosophila,NT,0.3024370825465716,0.2861511146182679,0.10878576365205207
Drosophila,NT,0.320763723150358,0.36754176610978523,0.14936126590042834
Drosophila,NT,0.4302670212176611,0.4826325411334552,0.14402749580786572
Drosophila,NT,0.23807686418618895,0.2604501607717042,0.11608295370791466
Drosophila,NT,0.2395054923422182,0.28410567345171067,0.11054180406715886
Drosophila,NT,0.20268429752066117,0.21236363636363637,0.08121005548131383
Drosophila,NT,0.3244247351564425,0.38254742547425474,0.14045131652504556
Drosophila,NT,0.3298992673992674,0.35247252747252744,0.10780089157901987
Drosophila,NT,0.3285668003278522,0.35168046760837796,0.1252882707410369
Drosophila,NT,0.4325154196835613,0.4896755162241888,0.14645934855836704
Drosophila,NT,0.34026841111410844,0.41839762611275966,0.14351820279935246
Drosophila,NT,0.26079510009641016,0.28290704928259514,0.0865732928616405
Drosophila,NT,0.3035651793525809,0.34448818897637795,0.117457763085572
Drosophila,NT,0.26351343127350624,0.3024501271923952,0.087053195020022
Drosophila,NT,0.2442431106077765,0.2740656851642129,0.07992442343313019
Drosophila,NT,0.23767940755561112,0.2638697845025218,0.0788518645047612
Drosophila,NT,0.26992568777773845,0.2694394213381555,0.0770324445896001
Drosophila,NT,0.4112935858967605,0.5561434450323339,0.1961303116977775
Drosophila,NT,0.296969696969697,0.36768263183357525,0.12956778006871145
Drosophila,NT,0.2672049419056602,0.2386272944932163,0.13618116352692808
Drosophila,NT,0.39758413235570594,0.40778341793570216,0.13044717174656423
Drosophila,NT,0.3544319358178054,0.4221014492753623,0.13263297893016898
Drosophila,NT,0.4372149151941898,0.4802710243124751,0.18633248153700632
Drosophila,NT,0.2660708632930855,0.2745217745217745,0.06662259563877534
Drosophila,NT,0.34072974644403214,0.3578231292517007,0.11859808257943086
Drosophila,NT,0.2615914786967418,0.24686716791979949,0.14948591733045336
Drosophila,NT,0.31512539184952976,0.37758620689655176,0.11932167155036554
Drosophila,NT,0.24150397686189443,0.2898977378370003,0.10130625416591801
Drosophila,NT,0.31304937847306197,0.3212005108556833,0.0670547697617437
Drosophila,NT,0.27486505264283045,0.29180695847362514,0.10173570579879417
Drosophila,NT,0.40298799902032817,0.4680382072005878,0.15719641944917948
Drosophila,NT,0.35387767969735184,0.4058953341740227,0.16307316296248192
