dataset,datatype,mean_hamming,median_hamming,sd_hamming
PANDIT,AA,0.6285020816270817,0.6676136363636364,0.12498480062134808
PANDIT,AA,0.7277409372236958,0.7672413793103449,0.11814271467027536
PANDIT,AA,0.5855916531750315,0.5761467889908257,0.1346165545472309
PANDIT,AA,0.7038435100718837,0.7320261437908496,0.10623910013053478
PANDIT,AA,0.6005128205128205,0.588,0.08695743482217891
PANDIT,AA,0.6149301693239402,0.6397849462365591,0.09636320257720336
PANDIT,AA,0.6439293289513554,0.6651982378854625,0.11829946257101209
PANDIT,AA,0.6932196888983593,0.703601108033241,0.08683485355310522
PANDIT,AA,0.662602089268756,0.7047619047619048,0.1565099340168624
PANDIT,AA,0.5978924189996855,0.6245674740484429,0.12305674034510648
PANDIT,AA,0.6084927656785643,0.609375,0.05924524324640085
PANDIT,AA,0.6106737109716374,0.6026058631921825,0.08111997913260088
PANDIT,AA,0.6622379502441526,0.6808510638297872,0.10224047050211398
PANDIT,AA,0.676993006993007,0.703962703962704,0.12954853525049995
PANDIT,AA,0.6219799241807271,0.6284153005464481,0.0991138856811149
PANDIT,AA,0.6124068202047174,0.6121495327102804,0.07277135977922168
PANDIT,AA,0.6173813931166873,0.625,0.06939246866245702
PANDIT,AA,0.6178138790079089,0.6396396396396397,0.10198883663231473
PANDIT,AA,0.5282890988154146,0.5488888888888889,0.10125063860427592
PANDIT,AA,0.6587256105880748,0.6747851002865329,0.08887840027361645
PANDIT,AA,0.7023769417930001,0.732360097323601,0.12000953570725034
PANDIT,AA,0.6298976608187135,0.575,0.14811797880801808
PANDIT,AA,0.6429032258064517,0.6916666666666667,0.1268604138761364
PANDIT,AA,0.5649517523180889,0.5693069306930693,0.06482484282184138
PANDIT,AA,0.7068686401480111,0.7228260869565217,0.07367618649659051
PANDIT,AA,0.7314694004349177,0.7792792792792793,0.12747066623057557
PANDIT,AA,0.7099463327370304,0.7348837209302326,0.09983118750348217
PANDIT,AA,0.7069753775636128,0.7132867132867133,0.08021860214873755
PANDIT,AA,0.5011228544713818,0.484472049689441,0.13170065586682275
PANDIT,AA,0.656270540604906,0.7801857585139319,0.19211220773875834
