dataset,datatype,mean_hamming,median_hamming,sd_hamming
Drosophila,AA,0.4350877426688691,0.4621409921671018,0.14376683695875594
Drosophila,AA,0.1678258840004668,0.19576379974326058,0.06994304191302524
Drosophila,AA,0.3455628242725017,0.4163771712158809,0.13499468404230794
Drosophila,AA,0.24597034171502258,0.309328968903437,0.11376014113128285
Drosophila,AA,0.25239525691699605,0.28,0.10159495657156932
Drosophila,AA,0.24187134502923976,0.26842105263157895,0.07919992442486291
Drosophila,AA,0.23096774193548386,0.2709677419354839,0.10935288125827171
Drosophila,AA,0.4349762176962922,0.4743828598043782,0.13133079522169225
Drosophila,AA,0.274965034965035,0.3021978021978022,0.1387444846444816
Drosophila,AA,0.24345029575604432,0.2912192040429564,0.09856824412826022
Drosophila,AA,0.2118156353450471,0.22563025210084034,0.0819567370902156
Drosophila,AA,0.3637605563835072,0.44672131147540983,0.15056518419668116
Drosophila,AA,0.2775396377765244,0.25831923293852227,0.1530586942998513
Drosophila,AA,0.17865126676602086,0.19057377049180327,0.07030484225196908
Drosophila,AA,0.5390494336826506,0.5928866306764052,0.16304162558474944
Drosophila,AA,0.24660628019323672,0.2717391304347826,0.08716136242389125
Drosophila,AA,0.30858505818886167,0.35684099313259376,0.12555147995829571
Drosophila,AA,0.2879608146429492,0.31554524361948955,0.08274526400535803
Drosophila,AA,0.3624661329009155,0.3804195804195804,0.14528398639021373
Drosophila,AA,0.33492918412128464,0.3123877917414722,0.1487001080734423
Drosophila,AA,0.17529756770743488,0.19734345351043645,0.0765891343846911
Drosophila,AA,0.16562913670351687,0.19893742621015348,0.07744499530628025
Drosophila,AA,0.38330245770038285,0.3945905891070767,0.1074905920771096
Drosophila,AA,0.3446684894053315,0.4223057644110276,0.14717225132541256
Drosophila,AA,0.37617996224120825,0.40707497360084477,0.1523734624055657
Drosophila,AA,0.339640305493964,0.3556541019955654,0.07961630168854254
Drosophila,AA,0.5853557639271925,0.6438223938223938,0.1820212449059792
Drosophila,AA,0.48611358200399296,0.5391389432485323,0.1566229769933313
Drosophila,AA,0.17816835016835017,0.17777777777777778,0.08082512228338574
Drosophila,AA,0.28751326494517154,0.3649805447470817,0.1309506504550236
Drosophila,AA,0.1844527565457798,0.20274299344066785,0.08473899566905256
Drosophila,AA,0.3123473541383989,0.3837953091684435,0.14763159566826695
Drosophila,AA,0.38050381635907954,0.4379699248120301,0.15215380507331575
Drosophila,AA,0.4112160852713178,0.42078488372093026,0.10352113163881808
Drosophila,AA,0.3659425271552317,0.4290182868142445,0.2001446907230882
Drosophila,AA,0.47910379515317786,0.5329218106995884,0.14747370300003543
Drosophila,AA,0.23172011822877822,0.26390154968094803,0.10163908965274607
Drosophila,AA,0.28746817771208016,0.3265582655826558,0.11715063217676978
Drosophila,AA,0.46978760294755095,0.5240572171651495,0.16576749360164827
Drosophila,AA,0.2653629008788778,0.2713462545835516,0.08296877813947467
Drosophila,AA,0.3035422788116226,0.3330068560235064,0.12663747520773236
Drosophila,AA,0.3423974255832663,0.3868520859671302,0.14518059525192814
Drosophila,AA,0.32922374429223744,0.3184931506849315,0.06717196073326176
Drosophila,AA,0.3180131467345208,0.3171119592875318,0.08709477144127316
Drosophila,AA,0.2543097129201016,0.17723342939481268,0.22469955544829148
Drosophila,AA,0.3544785730347542,0.3226993865030675,0.13274471427394674
Drosophila,AA,0.23080529047379877,0.2839779005524862,0.10544889541297038
Drosophila,AA,0.3125716625716626,0.33783783783783783,0.12255297268304156
Drosophila,AA,0.3173310225303293,0.33665511265164644,0.14012348144828926
Drosophila,AA,0.25903410133145055,0.22019464720194648,0.12494594391985792
Drosophila,AA,0.3390853371051391,0.4073550212164074,0.2095517457130348
Drosophila,AA,0.3445029239766082,0.29210526315789476,0.22461095819857127
Drosophila,AA,0.25857925122029785,0.23793949304987735,0.14636812184272288
Drosophila,AA,0.18941818181818182,0.152,0.13840128062310145
Drosophila,AA,0.24952025954303858,0.2619589977220957,0.09108282934018096
Drosophila,AA,0.2601056061116728,0.2659251769464105,0.09379665556018191
Drosophila,AA,0.2746543778801843,0.28297491039426526,0.06476630823556252
Drosophila,AA,0.3014708488392699,0.33723196881091616,0.10041086728668357
Drosophila,AA,0.3110098627787307,0.38207547169811323,0.12183562971040518
Drosophila,AA,0.24633549000255875,0.28166465621230397,0.09618336508238906
Drosophila,AA,0.22828221832607085,0.20843183609141056,0.08930906347188808
Drosophila,AA,0.28592606224185174,0.3174763832658569,0.09836589923223633
Drosophila,AA,0.3580320751373383,0.4152046783625731,0.16646413987533235
Drosophila,AA,0.43360908106645013,0.5529841656516443,0.1950666952122565
Drosophila,AA,0.22348408372030418,0.20775287704421563,0.11378312885416965
Drosophila,AA,0.16462450592885375,0.10988142292490119,0.20931846520393282
Drosophila,AA,0.38178125906585436,0.46736292428198434,0.15536128976825517
Drosophila,AA,0.33460542456044706,0.315592203898051,0.16014047923991614
Drosophila,AA,0.31055193218781607,0.3185073501696193,0.10937338600994145
Drosophila,AA,0.355513468013468,0.4638888888888889,0.17641067058744941
Drosophila,AA,0.18867113415096726,0.22948539638386647,0.08688154957872835
Drosophila,AA,0.20509890737699066,0.18303220738413198,0.09023745147426397
Drosophila,AA,0.35349643221202853,0.39908256880733944,0.14487556361392423
Drosophila,AA,0.16710417242332135,0.19300911854103342,0.08006611773043085
Drosophila,AA,0.31221680527674217,0.34542586750788645,0.10176791845779479
Drosophila,AA,0.22399150743099788,0.28450106157112526,0.10526031879807504
Drosophila,AA,0.3978497583317736,0.5069637883008357,0.22983179369361417
Drosophila,AA,0.30663642179956957,0.3646833013435701,0.14088949922733862
Drosophila,AA,0.2931603368276336,0.34026465028355385,0.10156511662274455
Drosophila,AA,0.26394410712800465,0.3110704483074108,0.11374422790192888
Drosophila,AA,0.1998899610631454,0.2227653631284916,0.08160188155703357
Drosophila,AA,0.2776248697160903,0.26040554962646745,0.178913049817492
Drosophila,AA,0.31009550904287747,0.3498069498069498,0.13964710916958623
Drosophila,AA,0.3073153459386729,0.35882727852135116,0.12707760890476297
Drosophila,AA,0.24933138828106005,0.28774617067833697,0.07401981144062258
Drosophila,AA,0.3314711658345775,0.34239802224969096,0.19470201995897038
Drosophila,AA,0.3281710914454277,0.4117994100294985,0.1554819818588387
Drosophila,AA,0.3587120433203098,0.3772362739049969,0.13386708812165454
Drosophila,AA,0.34984341899235516,0.4551901998710509,0.1555162256206615
Drosophila,AA,0.25697293360844764,0.2676902536715621,0.09757172473051216
Drosophila,AA,0.22157258064516128,0.23790322580645162,0.07481325952611013
Drosophila,AA,0.2030163599182004,0.07246932515337423,0.2794633718859805
Drosophila,AA,0.22438117766325927,0.23113964686998395,0.09431754041657854
Drosophila,AA,0.13930312589618582,0.16482649842271294,0.06464355726281111
Drosophila,AA,0.26494343825098177,0.32108317214700194,0.12640326337215388
Drosophila,AA,0.24362906170135085,0.27710843373493976,0.10874191920001369
Drosophila,AA,0.16495771670190273,0.17877906976744187,0.05705931698396313
Drosophila,AA,0.4217075070000166,0.43739748496446146,0.16361809176243652
Drosophila,AA,0.36857772221229984,0.43713163064833005,0.13792935902419895
Drosophila,AA,0.42144700277888053,0.39956331877729256,0.17480881261725267
Drosophila,AA,0.27616935909618834,0.2857142857142857,0.14960398428276103
Drosophila,AA,0.12542239635835695,0.06692406692406692,0.2063940499170653
Drosophila,AA,0.45615162222936073,0.5441696113074205,0.16346056326956154
Drosophila,AA,0.25761431104942556,0.2591178965224767,0.0981579886882253
Drosophila,AA,0.4778640647816275,0.5412186379928315,0.23964627394358168
Drosophila,AA,0.3206976691712358,0.38942665673864485,0.12696955071835672
Drosophila,AA,0.34444354346253964,0.3774597495527728,0.10652202696318676
Drosophila,AA,0.413753232922562,0.5,0.14751579999452985
Drosophila,AA,0.30503746213932725,0.3601147776183644,0.11820867985712104
Drosophila,AA,0.23633997136535206,0.2756735650136665,0.09916733830676114
Drosophila,AA,0.5170940170940171,0.5913461538461539,0.20544862064366634
Drosophila,AA,0.2749960336347771,0.32094240837696336,0.10658316387861598
Drosophila,AA,0.23216464991209018,0.26621160409556316,0.07581969487491548
Drosophila,AA,0.2612690371204303,0.22703818369453044,0.1366756870521266
Drosophila,AA,0.24599703294454675,0.2953499079189687,0.0867209900456621
Drosophila,AA,0.3078753638075672,0.3465160075329567,0.10939099480705367
Drosophila,AA,0.40226980226980225,0.46589446589446587,0.15807695893274548
Drosophila,AA,0.3076369175379076,0.2536176694592536,0.15855904439068283
Drosophila,AA,0.28994472539103844,0.31953428201811124,0.10014717249511024
Drosophila,AA,0.3041462474533341,0.33070866141732286,0.11280425878816004
Drosophila,AA,0.4625890238793465,0.5253456221198156,0.1588219177108862
Drosophila,AA,0.2909062693978895,0.30307262569832405,0.09219926737735705
Drosophila,AA,0.5488707444014707,0.638733705772812,0.21273414846255706
Drosophila,AA,0.3830665024630542,0.38685344827586204,0.1940474767370234
